"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"155","Basin","ZONE 5","Mercury_PEC_Category","Total",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"156","Basin","ZONE 6","Mercury_PEC_Category","0",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"157","Basin","ZONE 6","Mercury_PEC_Category","Total",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"158","Combined","All Basins","Zinc_PEC_Category","0",81,100,0,100,100,205733.115724971,4265.02673749143,197373.816926388,214092.414523555
"159","Combined","All Basins","Zinc_PEC_Category","Total",81,100,0,100,100,205733.115724971,4265.02673749143,197373.816926388,214092.414523555
"160","Basin","ZONE 1","Zinc_PEC_Category","0",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"161","Basin","ZONE 1","Zinc_PEC_Category","Total",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"162","Basin","ZONE 2","Zinc_PEC_Category","0",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"163","Basin","ZONE 2","Zinc_PEC_Category","Total",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"164","Basin","ZONE 3","Zinc_PEC_Category","0",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"165","Basin","ZONE 3","Zinc_PEC_Category","Total",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"166","Basin","ZONE 4","Zinc_PEC_Category","0",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"167","Basin","ZONE 4","Zinc_PEC_Category","Total",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"168","Basin","ZONE 5","Zinc_PEC_Category","0",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"169","Basin","ZONE 5","Zinc_PEC_Category","Total",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"170","Basin","ZONE 6","Zinc_PEC_Category","0",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"171","Basin","ZONE 6","Zinc_PEC_Category","Total",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
