"","FK_STATION","FK_RANDOM_SAMPLE_LOCATION","COLLECTION_DATE","SAMPLE_TYPE","MATRIX","Oxygen_Dissolved_Field","Oxygen_Dissolved_Field_VQ","Sample_Depth","Sample_Depth_VQ","Depth_Bottom_of_Waterbody_Sample_Site","Depth_Bottom_of_Waterbody_Sample_Site_VQ","Transparency_Secchi_Depth","Transparency_Secchi_Depth_VQ","Specific_Conductance_Field","Specific_Conductance_Field_VQ","pH_Field","pH_Field_VQ","Water_Temperature","Water_Temperature_VQ","Oxygen_Dissolved_Percent_Saturation","Oxygen_Dissolved_Percent_Saturation_VQ","Weather","Weather_VQ","Water_Level","Water_Level_VQ","Water_Sample_Collection_Device","Water_Sample_Collection_Device_VQ","Alkalinity_Total_as_CaCO3","Alkalinity_Total_as_CaCO3_VQ","Total_Dissolved_Solids_TDS_measured","Total_Dissolved_Solids_TDS_measured_VQ","Ammonia_Total_as_N","Ammonia_Total_as_N_VQ","NitrateNitrite_Total_as_N","NitrateNitrite_Total_as_N_VQ","Turbidity_Lab","Turbidity_Lab_VQ","Specific_Conductance_Lab","Specific_Conductance_Lab_VQ","Fluoride_Total","Fluoride_Total_VQ","Sulfate_Total","Sulfate_Total_VQ","Color_true","Color_true_VQ","Phosphorus_Total_as_P","Phosphorus_Total_as_P_VQ","Kjeldahl_Nitrogen_Total_as_N","Kjeldahl_Nitrogen_Total_as_N_VQ","Organic_Carbon_Total","Organic_Carbon_Total_VQ","Chloride_Total","Chloride_Total_VQ","Total_Suspended_Solids_TSS","Total_Suspended_Solids_TSS_VQ","Pheophytin_A_Monochromatic","Pheophytin_A_Monochromatic_VQ","Chlorophyll_A_Monochromatic","Chlorophyll_A_Monochromatic_VQ","Chlorophyll_A_Uncorrected_Trichromatic","Chlorophyll_A_Uncorrected_Trichromatic_VQ","Escherichia_Coli_Quanti_Tray","Escherichia_Coli_Quanti_Tray_VQ","Hardness_calculated_as_CACO3","Hardness_calculated_as_CACO3_VQ","Calcium_Total","Calcium_Total_VQ","Barium_Total","Barium_Total_VQ","Manganese_Total","Manganese_Total_VQ","Molybdenum_total","Molybdenum_total_VQ","Lead_Total","Lead_Total_VQ","Beryllium_Total","Beryllium_Total_VQ","Antimony_Total","Antimony_Total_VQ","Copper_Total","Copper_Total_VQ","Nickel_Total","Nickel_Total_VQ","Iron_Total","Iron_Total_VQ","Zinc_Total","Zinc_Total_VQ","Selenium_Total","Selenium_Total_VQ","Sodium_Total","Sodium_Total_VQ","Cadmium_Total","Cadmium_Total_VQ","Chromium_Total","Chromium_Total_VQ","Silver_Total","Silver_Total_VQ","Arsenic_Total","Arsenic_Total_VQ","Thallium_Total","Thallium_Total_VQ","Aluminum_Total","Aluminum_Total_VQ","Magnesium_Total","Magnesium_Total_VQ","Potassium_Total","Potassium_Total_VQ","Mercury_Sediments","Mercury_Sediments_VQ","Antimony_Sediments","Antimony_Sediments_VQ","Zinc_Sediments","Zinc_Sediments_VQ","Iron_Sediments","Iron_Sediments_VQ","Chromium_Sediments","Chromium_Sediments_VQ","Aluminum_Sediments","Aluminum_Sediments_VQ","Silver_Sediments","Silver_Sediments_VQ","Nickel_Sediments","Nickel_Sediments_VQ","Manganese_Sediments","Manganese_Sediments_VQ","Selenium_Sediments","Selenium_Sediments_VQ","Beryllium_Sediments","Beryllium_Sediments_VQ","Sediment_Sample_Collection_Device","Sediment_Sample_Collection_Device_VQ","Sediment_Collection_Area","Sediment_Collection_Area_VQ","Sediment_Type","Sediment_Type_VQ","Sediment_Odor","Sediment_Odor_VQ","Sediment_Color","Sediment_Color_VQ","Sediment_Grabs","Sediment_Grabs_VQ","Arsenic_Sediments","Arsenic_Sediments_VQ","Molybdenum_Sediments","Molybdenum_Sediments_VQ","Lead_Sediments","Lead_Sediments_VQ","Copper_Sediments","Copper_Sediments_VQ","Cadmium_Sediments","Cadmium_Sediments_VQ","Phosphorus_Total_as_P__Sediments","Phosphorus_Total_as_P__Sediments_VQ","Organic_Carbon_Sediments","Organic_Carbon_Sediments_VQ","Total_Kjeldahl_Nitrogen_Total_as_N","Total_Kjeldahl_Nitrogen_Total_as_N_VQ","Carbon_Total_Sediments","Carbon_Total_Sediments_VQ","Inorganic_Carbon_Sediments","Inorganic_Carbon_Sediments_VQ","Salinity_ppt","Salinity_ppt_VQ","BLOOM_ID","BLOOM_ID_VQ"
"212",56219,"Z5-LL-13001",2019-06-04 11:45:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029,NA,0.4,"U",12,"I",966,NA,6.5,"I",4660,NA,0.02,"U",7.9,"U",25.8,NA,0.4,"U",0.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.72,NA,0.36,"I",6,NA,4.3,NA,0.079,"U",86,NA,1.5,NA,1500,NA,1.5,"I",0.12,"U",NA,NA,NA,NA
"213",56221,"Z5-LL-13004",2019-06-05 11:50:00,"PRIMARY","WATER",8.69,NA,0.3,NA,2.9,NA,0.5,NA,173.8,NA,9.04,NA,30.3,NA,115.7,NA,NA,NA,NA,NA,NA,NA,34,NA,124,NA,0.01,NA,0.004,"U",9.7,"A",168,NA,0.098,"I",8.7,NA,51,NA,0.087,NA,1.9,NA,15,NA,25,NA,21,NA,9,"U",63,NA,67,NA,1,"UQ",50.8,NA,14.2,NA,14,NA,21.8,NA,0.6,NA,0.25,"I",0.01,"U",0.088,"I",0.4,"U",0.5,"U",360,NA,5,"U",0.2,"U",14.1,NA,0.02,"U",0.4,"U",0.01,"U",0.79,NA,0.1,"U",57,NA,3.74,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",56221,"Z5-LL-13004",2019-06-05 11:55:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,0.62,"I",37,NA,28900,NA,33,NA,33000,NA,0.055,"I",16,"I",101,NA,1.5,"I",0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,10.2,NA,2.06,NA,28.5,NA,13.4,NA,0.24,"I",2000,NA,24,NA,29000,NA,24,NA,0.12,"U",NA,NA,NA,NA
"215",56227,"Z5-LL-13011",2019-06-05 12:40:00,"PRIMARY","WATER",8.99,NA,0.3,NA,1.6,NA,0.5,NA,172.6,NA,9.02,NA,32.3,NA,123.7,NA,NA,NA,NA,NA,NA,NA,35,NA,124,NA,0.01,NA,0.004,"U",9.6,NA,166,NA,0.11,NA,7.1,NA,51,NA,0.1,NA,1.6,NA,15,NA,25,NA,14,NA,4.9,"U",59,NA,63,NA,1,"Q",50.5,NA,13.9,NA,13.1,NA,15.3,NA,0.48,"I",0.2,"U",0.01,"U",0.079,"I",0.4,"U",0.5,"U",380,NA,5,"U",0.2,"U",14.4,NA,0.02,"U",0.4,"U",0.01,"U",0.76,NA,0.1,"U",33,NA,3.82,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",56227,"Z5-LL-13011",2019-06-05 12:42:00,"BOTTOM","WATER",7.33,NA,1.1,NA,NA,NA,NA,NA,171.4,NA,8.49,NA,31.3,NA,98.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",56227,"Z5-LL-13011",2019-06-05 12:45:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,"J",0.45,"IJ",32,"J",13500,"J",17,"J",13500,"J",0.035,"IJ",8.9,"IJ",32.3,"J",1.5,"IJ",0.341,"J",NA,NA,NA,NA,NA,"J",NA,"J",NA,"J",3,NA,5.55,"J",1.74,"J",18.8,"J",11.1,"J",0.2,"IJ",1100,"J",25,"J",21000,"J",25,"J",0.12,"UJ",NA,NA,NA,NA
"218",0,NA,2019-06-05 12:50:00,"FIELD BLANK","WATER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,"U",15,"U",0.002,"UY",0.004,"UY",0.1,"U",2,"U",0.035,"U",0.2,"U",2.5,"U",0.002,"UY",0.08,"UY",0.5,"UY",0.2,"U",2,"U",NA,NA,NA,NA,NA,NA,1,"UQ",0.35,"U",0.075,"U",1,"U",1,"U",0.15,"U",0.2,"U",0.01,"U",0.05,"U",0.4,"U",0.5,"U",30,"U",5,"U",0.2,"U",0.5,"U",0.02,"U",0.4,"U",0.01,"U",0.05,"U",0.1,"U",5,"U",0.04,"U",0.3,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",56233,"Z5-LL-13017",2019-06-10 12:46:00,"PRIMARY","WATER",6.55,NA,0.3,NA,2.8,NA,1,NA,209,NA,7.03,NA,28.69,NA,84.8,NA,NA,NA,NA,NA,NA,NA,22,NA,119,NA,0.004,"I",0.004,"U",1.2,NA,204,NA,0.11,NA,11,NA,78,NA,0.015,NA,0.75,NA,13,NA,38,NA,3,"I",1.2,"I",6,NA,6.9,NA,4.1,"AQ",37.1,NA,6.88,NA,8.3,NA,12.6,NA,0.19,"I",0.2,"U",0.01,"U",0.099,"I",0.99,NA,0.5,"U",120,NA,5,"U",0.2,"U",22.7,NA,0.02,"U",0.4,"U",0.01,"U",0.67,NA,0.1,"U",40,NA,4.83,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",56233,"Z5-LL-13017",2019-06-10 12:47:00,"BOTTOM","WATER",5.69,NA,2.3,NA,NA,NA,NA,NA,209,NA,6.86,NA,27.73,NA,72.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",56233,"Z5-LL-13017",2019-06-10 12:52:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,NA,0.44,"U",6.1,"I",775,NA,3.5,"U",1300,NA,0.022,"U",8.8,"U",26.8,NA,0.44,"U",0.047,"I",NA,NA,NA,NA,NA,NA,NA,"O",NA,NA,3,NA,0.28,"I",0.22,"U",2.9,"I",1.7,"I",0.088,"U",32,NA,0.51,NA,420,NA,0.5,NA,0.12,"U",NA,NA,NA,NA
"222",56220,"Z5-LL-13002",2019-06-11 13:00:00,"PRIMARY","WATER",10.11,NA,0.3,NA,1.1,NA,0.4,NA,188,NA,9.56,NA,28.9,NA,131.5,NA,NA,NA,NA,NA,NA,NA,29,NA,107,NA,0.01,NA,0.004,"U",10,"A",178,NA,0.088,"I",9.6,NA,51,NA,0.075,NA,2,NA,14,NA,30,NA,15,"I",10,"U",76,"A",78,"A",1,"UQ",47.3,NA,13.3,NA,14.2,NA,13.3,NA,0.45,"I",0.26,"I",0.01,"U",0.12,"I",0.4,"U",0.5,"U",220,NA,5,"U",0.2,"U",17.9,NA,0.02,"U",0.4,"U",0.01,"U",0.79,NA,0.1,"U",152,NA,3.42,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",56220,"Z5-LL-13002",2019-06-11 13:15:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011,NA,0.45,"U",7.4,"I",1720,NA,7.4,"I",3320,NA,0.022,"U",9,"U",14.6,NA,0.45,"U",0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.76,NA,0.43,"I",2.8,"I",1.5,"I",0.09,"U",130,NA,1.2,NA,1400,NA,1.2,NA,0.12,"U",NA,NA,NA,NA
"224",0,NA,2019-06-11 13:30:00,"FIELD BLANK","WATER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,"U",15,"U",0.002,"U",0.004,"U",0.1,"U",2,"U",0.035,"U",0.2,"U",2.5,"U",0.002,"U",0.08,"U",0.5,"U",0.2,"U",2,"U",NA,NA,NA,NA,NA,NA,1,"UQ",0.35,"U",0.075,"U",1,"U",1,"U",0.15,"U",0.2,"U",0.01,"U",0.05,"U",0.4,"U",0.5,"U",30,"U",5,"U",0.2,"U",0.5,"U",0.02,"U",0.4,"U",0.01,"U",0.05,"U",0.1,"U",5,"U",0.04,"U",0.3,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",56225,"Z5-LL-13009",2019-06-11 15:30:00,"PRIMARY","WATER",7.61,NA,0.3,NA,0.9,NA,0.7,NA,168,NA,7,NA,29.4,NA,99.6,NA,NA,NA,NA,NA,NA,NA,7.1,NA,111,NA,0.005,"I",0.004,"U",3.4,NA,164,NA,0.065,"I",12,NA,110,NA,0.051,NA,0.77,NA,14,NA,33,NA,4,"I",3.2,"U",5,"I",4.9,"I",7.5,"Q",32.7,NA,6.82,NA,17.1,NA,10.8,NA,0.15,"U",0.7,NA,0.018,"I",0.078,"I",0.75,"I",0.5,"U",670,NA,5,"U",0.2,"U",17.9,NA,0.02,"U",0.6,"I",0.01,"U",0.66,NA,0.1,"U",268,NA,3.81,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",56225,"Z5-LL-13009",2019-06-11 15:40:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,"J",0.46,"UJ",5.5,"UJ",266,"J",3.7,"UJ",720,"J",0.023,"UJ",9.2,"UJ",4.9,"J",0.46,"UJ",0.044,"IJ",NA,NA,NA,NA,NA,"J",NA,"J",NA,"J",3,NA,0.18,"UJ",0.23,"UJ",0.95,"IJ",0.92,"UJ",0.092,"UJ",33,"J",0.17,"IJ",190,"J",0.16,"IJ",0.12,"UJ",NA,NA,NA,NA
"227",56222,"Z5-LL-13005",2019-06-12 10:40:00,"PRIMARY","WATER",5.21,NA,0.3,NA,1.4,NA,0.5,NA,176.5,NA,7.15,NA,27.8,NA,66.3,NA,NA,NA,NA,NA,NA,NA,35,"A",131,"A",0.05,NA,0.064,NA,14,"A",173,"A",0.091,"I",11,NA,100,NA,0.088,NA,1.4,NA,17,NA,22,NA,22,"A",5.3,"I",35,NA,40,NA,3,"Q",56.4,NA,15.6,NA,15,NA,14.5,NA,1.06,NA,0.82,NA,0.018,"I",0.087,"I",0.52,"I",0.5,"U",410,NA,9.4,"I",0.2,"U",13,NA,0.02,"U",0.4,"I",0.01,"U",0.98,NA,0.1,"U",267,NA,4.25,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",56226,"Z5-LL-13010",2019-06-12 10:40:00,"PRIMARY","WATER",6.29,NA,0.3,NA,1.6,NA,1.6,"S",153.7,NA,7.09,NA,28.2,NA,80.7,NA,NA,NA,NA,NA,NA,NA,22,NA,117,NA,0.007,NA,0.004,"U",1.7,NA,152,NA,0.07,"I",9.3,NA,87,NA,0.027,NA,0.68,NA,14,NA,24,NA,2,"U",2.2,"U",4.5,"I",5,NA,7.5,"Q",38.1,NA,10.5,NA,14.9,NA,5.1,NA,0.3,"I",0.33,"I",0.011,"I",0.086,"I",0.53,"I",0.5,"U",430,NA,5,"U",0.2,"U",15.3,NA,0.02,"U",0.4,"U",0.01,"U",0.77,NA,0.1,"U",124,NA,2.86,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",56226,"Z5-LL-13010",2019-06-12 10:43:00,"BOTTOM","WATER",6.16,NA,1.1,NA,NA,NA,NA,NA,154.5,NA,7.07,NA,28,NA,78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",56226,"Z5-LL-13010",2019-06-12 10:45:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00083,"J",0.38,"UJ",4.6,"UJ",189,"J",3.1,"UJ",390,"J",0.019,"UJ",7.7,"UJ",2.9,"IJ",0.38,"UJ",0.101,"J",NA,NA,NA,NA,NA,"J",NA,"J",NA,"J",3,NA,0.15,"UJ",0.19,"UJ",0.77,"UJ",0.77,"UJ",0.077,"UJ",8.5,"IJ",0.12,"UJ",89,"UJ",0.12,"UJ",0.12,"UJ",NA,NA,NA,NA
"231",56222,"Z5-LL-13005",2019-06-12 10:55:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,0.46,"U",6.2,"I",1090,NA,5.6,"I",2360,NA,0.023,"U",9.2,"U",11.3,NA,0.46,"U",0.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.51,"I",0.58,"I",1.9,"I",1.3,"I",0.092,"U",120,NA,1.4,NA,1200,NA,1.4,NA,0.12,"U",NA,NA,NA,NA
"232",56223,"Z5-LL-13006",2019-06-13 11:00:00,"PRIMARY","WATER",7.23,NA,0.3,NA,4,NA,1.1,NA,156,NA,6.68,NA,29.1,NA,94.2,NA,NA,NA,NA,NA,NA,NA,5.7,NA,106,NA,0.012,NA,0.01,"I",1.8,NA,154,NA,0.056,"I",11,NA,110,NA,0.027,NA,0.73,NA,14,NA,32,NA,2,"I",1.8,"U",3.5,"I",3.6,"I",1,"AQ",28.7,NA,5.87,NA,16.6,NA,7,NA,0.15,"U",0.68,NA,0.019,"I",0.064,"I",0.69,"I",0.5,"U",570,NA,5,"U",0.2,"U",16.8,NA,0.02,"U",0.52,"I",0.01,"U",0.8,NA,0.1,"U",222,NA,3.42,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
